names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000113975,0.0,0.0,1.0,1.0
ENSMUSG00000040452,0.0,0.0,1.0,1.0
ENSMUSG00000102810,0.0,0.0,1.0,1.0
ENSMUSG00000102746,0.0,0.0,1.0,1.0
ENSMUSG00000102747,0.0,0.0,1.0,1.0
ENSMUSG00000102542,0.0,0.0,1.0,1.0
ENSMUSG00000102541,0.0,0.0,1.0,1.0
ENSMUSG00000102552,0.0,0.0,1.0,1.0
ENSMUSG00000102551,0.0,0.0,1.0,1.0
ENSMUSG00000102796,0.0,0.0,1.0,1.0
ENSMUSG00000102848,0.0,0.0,1.0,1.0
ENSMUSG00000113957,0.0,0.0,1.0,1.0
ENSMUSG00000102794,0.0,0.0,1.0,1.0
ENSMUSG00000102549,0.0,0.0,1.0,1.0
ENSMUSG00000022002,0.0,0.0,1.0,1.0
ENSMUSG00000102793,0.0,0.0,1.0,1.0
ENSMUSG00000102849,0.0,0.0,1.0,1.0
ENSMUSG00000102668,0.0,0.0,1.0,1.0
ENSMUSG00000102592,0.0,0.0,1.0,1.0
ENSMUSG00000102591,0.0,0.0,1.0,1.0
ENSMUSG00000102607,0.0,0.0,1.0,1.0
ENSMUSG00000113958,0.0,0.0,1.0,1.0
ENSMUSG00000022012,0.0,0.0,1.0,1.0
ENSMUSG00000102734,0.0,0.0,1.0,1.0
ENSMUSG00000101941,0.0,0.0,1.0,1.0
ENSMUSG00000114048,0.0,0.0,1.0,1.0
ENSMUSG00000101943,0.0,0.0,1.0,1.0
ENSMUSG00000102022,0.0,0.0,1.0,1.0
ENSMUSG00000102023,0.0,0.0,1.0,1.0
ENSMUSG00000102005,0.0,0.0,1.0,1.0
ENSMUSG00000102006,0.0,0.0,1.0,1.0
ENSMUSG00000102008,0.0,0.0,1.0,1.0
ENSMUSG00000102009,0.0,0.0,1.0,1.0
ENSMUSG00000102880,0.0,0.0,1.0,1.0
ENSMUSG00000101902,0.0,0.0,1.0,1.0
ENSMUSG00000101886,0.0,0.0,1.0,1.0
ENSMUSG00000101887,0.0,0.0,1.0,1.0
ENSMUSG00000114047,0.0,0.0,1.0,1.0
ENSMUSG00000101890,0.0,0.0,1.0,1.0
ENSMUSG00000101891,0.0,0.0,1.0,1.0
ENSMUSG00000101893,0.0,0.0,1.0,1.0
ENSMUSG00000101894,0.0,0.0,1.0,1.0
ENSMUSG00000114044,0.0,0.0,1.0,1.0
ENSMUSG00000102010,0.0,0.0,1.0,1.0
ENSMUSG00000101921,0.0,0.0,1.0,1.0
ENSMUSG00000101922,0.0,0.0,1.0,1.0
ENSMUSG00000114100,0.0,0.0,1.0,1.0
ENSMUSG00000101925,0.0,0.0,1.0,1.0
ENSMUSG00000101927,0.0,0.0,1.0,1.0
ENSMUSG00000101928,0.0,0.0,1.0,1.0
ENSMUSG00000101980,0.0,0.0,1.0,1.0
ENSMUSG00000101981,0.0,0.0,1.0,1.0
ENSMUSG00000101944,0.0,0.0,1.0,1.0
ENSMUSG00000114049,0.0,0.0,1.0,1.0
ENSMUSG00000101930,0.0,0.0,1.0,1.0
ENSMUSG00000101931,0.0,0.0,1.0,1.0
ENSMUSG00000101933,0.0,0.0,1.0,1.0
ENSMUSG00000101936,0.0,0.0,1.0,1.0
ENSMUSG00000101919,0.0,0.0,1.0,1.0
ENSMUSG00000101920,0.0,0.0,1.0,1.0
ENSMUSG00000042386,0.0,0.0,1.0,1.0
ENSMUSG00000042360,0.0,0.0,1.0,1.0
ENSMUSG00000042372,0.0,0.0,1.0,1.0
ENSMUSG00000101929,0.0,0.0,1.0,1.0
ENSMUSG00000101987,0.0,0.0,1.0,1.0
ENSMUSG00000101971,0.0,0.0,1.0,1.0
ENSMUSG00000042501,0.0,0.0,1.0,1.0
ENSMUSG00000114169,0.0,0.0,1.0,1.0
ENSMUSG00000101854,0.0,0.0,1.0,1.0
ENSMUSG00000101855,0.0,0.0,1.0,1.0
ENSMUSG00000101857,0.0,0.0,1.0,1.0
ENSMUSG00000101858,0.0,0.0,1.0,1.0
ENSMUSG00000114168,0.0,0.0,1.0,1.0
ENSMUSG00000101909,0.0,0.0,1.0,1.0
ENSMUSG00000101912,0.0,0.0,1.0,1.0
ENSMUSG00000101913,0.0,0.0,1.0,1.0
ENSMUSG00000101862,0.0,0.0,1.0,1.0
ENSMUSG00000101863,0.0,0.0,1.0,1.0
ENSMUSG00000101864,0.0,0.0,1.0,1.0
ENSMUSG00000101865,0.0,0.0,1.0,1.0
ENSMUSG00000101866,0.0,0.0,1.0,1.0
ENSMUSG00000101867,0.0,0.0,1.0,1.0
ENSMUSG00000101868,0.0,0.0,1.0,1.0
ENSMUSG00000101860,0.0,0.0,1.0,1.0
ENSMUSG00000101910,0.0,0.0,1.0,1.0
ENSMUSG00000114057,0.0,0.0,1.0,1.0
ENSMUSG00000101895,0.0,0.0,1.0,1.0
ENSMUSG00000101896,0.0,0.0,1.0,1.0
ENSMUSG00000101897,0.0,0.0,1.0,1.0
ENSMUSG00000101898,0.0,0.0,1.0,1.0
ENSMUSG00000101899,0.0,0.0,1.0,1.0
ENSMUSG00000101900,0.0,0.0,1.0,1.0
ENSMUSG00000114159,0.0,0.0,1.0,1.0
ENSMUSG00000101984,0.0,0.0,1.0,1.0
ENSMUSG00000042451,0.0,0.0,1.0,1.0
ENSMUSG00000042459,0.0,0.0,1.0,1.0
ENSMUSG00000042433,0.0,0.0,1.0,1.0
ENSMUSG00000101906,0.0,0.0,1.0,1.0
ENSMUSG00000101907,0.0,0.0,1.0,1.0
ENSMUSG00000114173,0.0,0.0,1.0,1.0
ENSMUSG00000114171,0.0,0.0,1.0,1.0
ENSMUSG00000101908,0.0,0.0,1.0,1.0
ENSMUSG00000101982,0.0,0.0,1.0,1.0
ENSMUSG00000101983,0.0,0.0,1.0,1.0
ENSMUSG00000114158,0.0,0.0,1.0,1.0
ENSMUSG00000102056,0.0,0.0,1.0,1.0
ENSMUSG00000102057,0.0,0.0,1.0,1.0
ENSMUSG00000102001,0.0,0.0,1.0,1.0
ENSMUSG00000102002,0.0,0.0,1.0,1.0
ENSMUSG00000102003,0.0,0.0,1.0,1.0
ENSMUSG00000114052,0.0,0.0,1.0,1.0
ENSMUSG00000114065,0.0,0.0,1.0,1.0
ENSMUSG00000102004,0.0,0.0,1.0,1.0
ENSMUSG00000101988,0.0,0.0,1.0,1.0
ENSMUSG00000042282,0.0,0.0,1.0,1.0
ENSMUSG00000101990,0.0,0.0,1.0,1.0
ENSMUSG00000101991,0.0,0.0,1.0,1.0
ENSMUSG00000042184,0.0,0.0,1.0,1.0
ENSMUSG00000042189,0.0,0.0,1.0,1.0
ENSMUSG00000114062,0.0,0.0,1.0,1.0
ENSMUSG00000102011,0.0,0.0,1.0,1.0
ENSMUSG00000114061,0.0,0.0,1.0,1.0
ENSMUSG00000102013,0.0,0.0,1.0,1.0
ENSMUSG00000101996,0.0,0.0,1.0,1.0
ENSMUSG00000101989,0.0,0.0,1.0,1.0
ENSMUSG00000102041,0.0,0.0,1.0,1.0
ENSMUSG00000102042,0.0,0.0,1.0,1.0
ENSMUSG00000102025,0.0,0.0,1.0,1.0
ENSMUSG00000102026,0.0,0.0,1.0,1.0
ENSMUSG00000102119,0.0,0.0,1.0,1.0
ENSMUSG00000102104,0.0,0.0,1.0,1.0
ENSMUSG00000042157,0.0,0.0,1.0,1.0
ENSMUSG00000042118,0.0,0.0,1.0,1.0
ENSMUSG00000042124,0.0,0.0,1.0,1.0
ENSMUSG00000102054,0.0,0.0,1.0,1.0
ENSMUSG00000042102,0.0,0.0,1.0,1.0
ENSMUSG00000114128,0.0,0.0,1.0,1.0
ENSMUSG00000102050,0.0,0.0,1.0,1.0
ENSMUSG00000114126,0.0,0.0,1.0,1.0
ENSMUSG00000101992,0.0,0.0,1.0,1.0
ENSMUSG00000101993,0.0,0.0,1.0,1.0
ENSMUSG00000101994,0.0,0.0,1.0,1.0
ENSMUSG00000102052,0.0,0.0,1.0,1.0
ENSMUSG00000114055,0.0,0.0,1.0,1.0
ENSMUSG00000042092,0.0,0.0,1.0,1.0
ENSMUSG00000101954,0.0,0.0,1.0,1.0
ENSMUSG00000101955,0.0,0.0,1.0,1.0
ENSMUSG00000101956,0.0,0.0,1.0,1.0
ENSMUSG00000101957,0.0,0.0,1.0,1.0
ENSMUSG00000114075,0.0,0.0,1.0,1.0
ENSMUSG00000042258,0.0,0.0,1.0,1.0
ENSMUSG00000042262,0.0,0.0,1.0,1.0
ENSMUSG00000042269,0.0,0.0,1.0,1.0
ENSMUSG00000101974,0.0,0.0,1.0,1.0
ENSMUSG00000101997,0.0,0.0,1.0,1.0
ENSMUSG00000101977,0.0,0.0,1.0,1.0
ENSMUSG00000101962,0.0,0.0,1.0,1.0
ENSMUSG00000101963,0.0,0.0,1.0,1.0
ENSMUSG00000102058,0.0,0.0,1.0,1.0
ENSMUSG00000102043,0.0,0.0,1.0,1.0
ENSMUSG00000102044,0.0,0.0,1.0,1.0
ENSMUSG00000102045,0.0,0.0,1.0,1.0
ENSMUSG00000102046,0.0,0.0,1.0,1.0
ENSMUSG00000042345,0.0,0.0,1.0,1.0
ENSMUSG00000101975,0.0,0.0,1.0,1.0
ENSMUSG00000101998,0.0,0.0,1.0,1.0
ENSMUSG00000102000,0.0,0.0,1.0,1.0
ENSMUSG00000042240,0.0,0.0,1.0,1.0
ENSMUSG00000042243,0.0,0.0,1.0,1.0
ENSMUSG00000042244,0.0,0.0,1.0,1.0
ENSMUSG00000042248,0.0,0.0,1.0,1.0
ENSMUSG00000042250,0.0,0.0,1.0,1.0
ENSMUSG00000042212,0.0,0.0,1.0,1.0
ENSMUSG00000042219,0.0,0.0,1.0,1.0
ENSMUSG00000101969,0.0,0.0,1.0,1.0
ENSMUSG00000101959,0.0,0.0,1.0,1.0
ENSMUSG00000101960,0.0,0.0,1.0,1.0
ENSMUSG00000101961,0.0,0.0,1.0,1.0
ENSMUSG00000102015,0.0,0.0,1.0,1.0
ENSMUSG00000102016,0.0,0.0,1.0,1.0
ENSMUSG00000102017,0.0,0.0,1.0,1.0
ENSMUSG00000102019,0.0,0.0,1.0,1.0
ENSMUSG00000102020,0.0,0.0,1.0,1.0
ENSMUSG00000101967,0.0,0.0,1.0,1.0
ENSMUSG00000101968,0.0,0.0,1.0,1.0
ENSMUSG00000114060,0.0,0.0,1.0,1.0
ENSMUSG00000114192,0.0,0.0,1.0,1.0
ENSMUSG00000114191,0.0,0.0,1.0,1.0
ENSMUSG00000101773,0.0,0.0,1.0,1.0
ENSMUSG00000101774,0.0,0.0,1.0,1.0
ENSMUSG00000101775,0.0,0.0,1.0,1.0
ENSMUSG00000101776,0.0,0.0,1.0,1.0
ENSMUSG00000101779,0.0,0.0,1.0,1.0
ENSMUSG00000101780,0.0,0.0,1.0,1.0
ENSMUSG00000042816,0.0,0.0,1.0,1.0
ENSMUSG00000101853,0.0,0.0,1.0,1.0
ENSMUSG00000042828,0.0,0.0,1.0,1.0
ENSMUSG00000114204,0.0,0.0,1.0,1.0
ENSMUSG00000042800,0.0,0.0,1.0,1.0
ENSMUSG00000042801,0.0,0.0,1.0,1.0
ENSMUSG00000042774,0.0,0.0,1.0,1.0
ENSMUSG00000088851,0.0,0.0,1.0,1.0
ENSMUSG00000042796,0.0,0.0,1.0,1.0
ENSMUSG00000101847,0.0,0.0,1.0,1.0
ENSMUSG00000101848,0.0,0.0,1.0,1.0
ENSMUSG00000114205,0.0,0.0,1.0,1.0
ENSMUSG00000101884,0.0,0.0,1.0,1.0
ENSMUSG00000101885,0.0,0.0,1.0,1.0
ENSMUSG00000101869,0.0,0.0,1.0,1.0
ENSMUSG00000101870,0.0,0.0,1.0,1.0
ENSMUSG00000101871,0.0,0.0,1.0,1.0
ENSMUSG00000042761,0.0,0.0,1.0,1.0
ENSMUSG00000114091,0.0,0.0,1.0,1.0
ENSMUSG00000088935,0.0,0.0,1.0,1.0
ENSMUSG00000114089,0.0,0.0,1.0,1.0
ENSMUSG00000101788,0.0,0.0,1.0,1.0
ENSMUSG00000101765,0.0,0.0,1.0,1.0
ENSMUSG00000101766,0.0,0.0,1.0,1.0
ENSMUSG00000114088,0.0,0.0,1.0,1.0
ENSMUSG00000114087,0.0,0.0,1.0,1.0
ENSMUSG00000114086,0.0,0.0,1.0,1.0
ENSMUSG00000101770,0.0,0.0,1.0,1.0
ENSMUSG00000101771,0.0,0.0,1.0,1.0
ENSMUSG00000114195,0.0,0.0,1.0,1.0
ENSMUSG00000101772,0.0,0.0,1.0,1.0
ENSMUSG00000101764,0.0,0.0,1.0,1.0
ENSMUSG00000101816,0.0,0.0,1.0,1.0
ENSMUSG00000101817,0.0,0.0,1.0,1.0
ENSMUSG00000101818,0.0,0.0,1.0,1.0
ENSMUSG00000101819,0.0,0.0,1.0,1.0
ENSMUSG00000042993,0.0,0.0,1.0,1.0
ENSMUSG00000042909,0.0,0.0,1.0,1.0
ENSMUSG00000042940,0.0,0.0,1.0,1.0
ENSMUSG00000101756,0.0,0.0,1.0,1.0
ENSMUSG00000101757,0.0,0.0,1.0,1.0
ENSMUSG00000101849,0.0,0.0,1.0,1.0
ENSMUSG00000101759,0.0,0.0,1.0,1.0
ENSMUSG00000101761,0.0,0.0,1.0,1.0
ENSMUSG00000101762,0.0,0.0,1.0,1.0
ENSMUSG00000101763,0.0,0.0,1.0,1.0
ENSMUSG00000101815,0.0,0.0,1.0,1.0
ENSMUSG00000101781,0.0,0.0,1.0,1.0
ENSMUSG00000101782,0.0,0.0,1.0,1.0
ENSMUSG00000101783,0.0,0.0,1.0,1.0
ENSMUSG00000101785,0.0,0.0,1.0,1.0
ENSMUSG00000101758,0.0,0.0,1.0,1.0
ENSMUSG00000101850,0.0,0.0,1.0,1.0
ENSMUSG00000101851,0.0,0.0,1.0,1.0
ENSMUSG00000101852,0.0,0.0,1.0,1.0
ENSMUSG00000101837,0.0,0.0,1.0,1.0
ENSMUSG00000042849,0.0,0.0,1.0,1.0
ENSMUSG00000043145,0.0,0.0,1.0,1.0
ENSMUSG00000043087,0.0,0.0,1.0,1.0
ENSMUSG00000043089,0.0,0.0,1.0,1.0
ENSMUSG00000043066,0.0,0.0,1.0,1.0
ENSMUSG00000043122,0.0,0.0,1.0,1.0
ENSMUSG00000043029,0.0,0.0,1.0,1.0
ENSMUSG00000043036,0.0,0.0,1.0,1.0
ENSMUSG00000043060,0.0,0.0,1.0,1.0
ENSMUSG00000114200,0.0,0.0,1.0,1.0
ENSMUSG00000042861,0.0,0.0,1.0,1.0
ENSMUSG00000042863,0.0,0.0,1.0,1.0
ENSMUSG00000042869,0.0,0.0,1.0,1.0
ENSMUSG00000042888,0.0,0.0,1.0,1.0
ENSMUSG00000042894,0.0,0.0,1.0,1.0
ENSMUSG00000043119,0.0,0.0,1.0,1.0
ENSMUSG00000114203,0.0,0.0,1.0,1.0
ENSMUSG00000101879,0.0,0.0,1.0,1.0
ENSMUSG00000101880,0.0,0.0,1.0,1.0
ENSMUSG00000101881,0.0,0.0,1.0,1.0
ENSMUSG00000101882,0.0,0.0,1.0,1.0
ENSMUSG00000101883,0.0,0.0,1.0,1.0
ENSMUSG00000101844,0.0,0.0,1.0,1.0
ENSMUSG00000101829,0.0,0.0,1.0,1.0
ENSMUSG00000114164,0.0,0.0,1.0,1.0
ENSMUSG00000101830,0.0,0.0,1.0,1.0
ENSMUSG00000101808,0.0,0.0,1.0,1.0
ENSMUSG00000101833,0.0,0.0,1.0,1.0
ENSMUSG00000101835,0.0,0.0,1.0,1.0
ENSMUSG00000101836,0.0,0.0,1.0,1.0
ENSMUSG00000114163,0.0,0.0,1.0,1.0
ENSMUSG00000101821,0.0,0.0,1.0,1.0
ENSMUSG00000042655,0.0,0.0,1.0,1.0
ENSMUSG00000114161,0.0,0.0,1.0,1.0
ENSMUSG00000042631,0.0,0.0,1.0,1.0
ENSMUSG00000042638,0.0,0.0,1.0,1.0
ENSMUSG00000101831,0.0,0.0,1.0,1.0
ENSMUSG00000042525,0.0,0.0,1.0,1.0
ENSMUSG00000042540,0.0,0.0,1.0,1.0
ENSMUSG00000042671,0.0,0.0,1.0,1.0
ENSMUSG00000101873,0.0,0.0,1.0,1.0
ENSMUSG00000101874,0.0,0.0,1.0,1.0
ENSMUSG00000101877,0.0,0.0,1.0,1.0
ENSMUSG00000021790,0.0,0.0,1.0,1.0
ENSMUSG00000101861,0.0,0.0,1.0,1.0
ENSMUSG00000101947,0.0,0.0,1.0,1.0
ENSMUSG00000021789,0.0,0.0,1.0,1.0
ENSMUSG00000101950,0.0,0.0,1.0,1.0
ENSMUSG00000101951,0.0,0.0,1.0,1.0
ENSMUSG00000101953,0.0,0.0,1.0,1.0
ENSMUSG00000101938,0.0,0.0,1.0,1.0
ENSMUSG00000042554,0.0,0.0,1.0,1.0
ENSMUSG00000042567,0.0,0.0,1.0,1.0
ENSMUSG00000101824,0.0,0.0,1.0,1.0
ENSMUSG00000101825,0.0,0.0,1.0,1.0
ENSMUSG00000088937,0.0,0.0,1.0,1.0
ENSMUSG00000101948,0.0,0.0,1.0,1.0
ENSMUSG00000101809,0.0,0.0,1.0,1.0
ENSMUSG00000114097,0.0,0.0,1.0,1.0
ENSMUSG00000114096,0.0,0.0,1.0,1.0
ENSMUSG00000101810,0.0,0.0,1.0,1.0
ENSMUSG00000101811,0.0,0.0,1.0,1.0
ENSMUSG00000101812,0.0,0.0,1.0,1.0
ENSMUSG00000020734,0.0,0.0,1.0,1.0
ENSMUSG00000101798,0.0,0.0,1.0,1.0
ENSMUSG00000101799,0.0,0.0,1.0,1.0
ENSMUSG00000042596,0.0,0.0,1.0,1.0
ENSMUSG00000101801,0.0,0.0,1.0,1.0
ENSMUSG00000101802,0.0,0.0,1.0,1.0
ENSMUSG00000042845,0.0,0.0,1.0,1.0
ENSMUSG00000114077,0.0,0.0,1.0,1.0
ENSMUSG00000042848,0.0,0.0,1.0,1.0
ENSMUSG00000101820,0.0,0.0,1.0,1.0
ENSMUSG00000101805,0.0,0.0,1.0,1.0
ENSMUSG00000101806,0.0,0.0,1.0,1.0
ENSMUSG00000101807,0.0,0.0,1.0,1.0
ENSMUSG00000114078,0.0,0.0,1.0,1.0
ENSMUSG00000114160,0.0,0.0,1.0,1.0
ENSMUSG00000114085,0.0,0.0,1.0,1.0
ENSMUSG00000101839,0.0,0.0,1.0,1.0
ENSMUSG00000101842,0.0,0.0,1.0,1.0
ENSMUSG00000101843,0.0,0.0,1.0,1.0
ENSMUSG00000101914,0.0,0.0,1.0,1.0
ENSMUSG00000101915,0.0,0.0,1.0,1.0
ENSMUSG00000101916,0.0,0.0,1.0,1.0
ENSMUSG00000101917,0.0,0.0,1.0,1.0
ENSMUSG00000101846,0.0,0.0,1.0,1.0
ENSMUSG00000101903,0.0,0.0,1.0,1.0
ENSMUSG00000114099,0.0,0.0,1.0,1.0
ENSMUSG00000114098,0.0,0.0,1.0,1.0
ENSMUSG00000101804,0.0,0.0,1.0,1.0
ENSMUSG00000101789,0.0,0.0,1.0,1.0
ENSMUSG00000101790,0.0,0.0,1.0,1.0
ENSMUSG00000101791,0.0,0.0,1.0,1.0
ENSMUSG00000101793,0.0,0.0,1.0,1.0
ENSMUSG00000101794,0.0,0.0,1.0,1.0
ENSMUSG00000101796,0.0,0.0,1.0,1.0
ENSMUSG00000101918,0.0,0.0,1.0,1.0
ENSMUSG00000041534,0.0,0.0,1.0,1.0
ENSMUSG00000041536,0.0,0.0,1.0,1.0
ENSMUSG00000041544,0.0,0.0,1.0,1.0
ENSMUSG00000041550,0.0,0.0,1.0,1.0
ENSMUSG00000041505,0.0,0.0,1.0,1.0
ENSMUSG00000102307,0.0,0.0,1.0,1.0
ENSMUSG00000102358,0.0,0.0,1.0,1.0
ENSMUSG00000041620,0.0,0.0,1.0,1.0
ENSMUSG00000041578,0.0,0.0,1.0,1.0
ENSMUSG00000102039,0.0,0.0,1.0,1.0
ENSMUSG00000114101,0.0,0.0,1.0,1.0
ENSMUSG00000102290,0.0,0.0,1.0,1.0
ENSMUSG00000102291,0.0,0.0,1.0,1.0
ENSMUSG00000102294,0.0,0.0,1.0,1.0
ENSMUSG00000102295,0.0,0.0,1.0,1.0
ENSMUSG00000102311,0.0,0.0,1.0,1.0
ENSMUSG00000102313,0.0,0.0,1.0,1.0
ENSMUSG00000102314,0.0,0.0,1.0,1.0
ENSMUSG00000102315,0.0,0.0,1.0,1.0
ENSMUSG00000041583,0.0,0.0,1.0,1.0
ENSMUSG00000102392,0.0,0.0,1.0,1.0
ENSMUSG00000041512,0.0,0.0,1.0,1.0
ENSMUSG00000102356,0.0,0.0,1.0,1.0
ENSMUSG00000102357,0.0,0.0,1.0,1.0
ENSMUSG00000102341,0.0,0.0,1.0,1.0
ENSMUSG00000102342,0.0,0.0,1.0,1.0
ENSMUSG00000114106,0.0,0.0,1.0,1.0
ENSMUSG00000102346,0.0,0.0,1.0,1.0
ENSMUSG00000102347,0.0,0.0,1.0,1.0
ENSMUSG00000041567,0.0,0.0,1.0,1.0
ENSMUSG00000102360,0.0,0.0,1.0,1.0
ENSMUSG00000102362,0.0,0.0,1.0,1.0
ENSMUSG00000102364,0.0,0.0,1.0,1.0
ENSMUSG00000114105,0.0,0.0,1.0,1.0
ENSMUSG00000102366,0.0,0.0,1.0,1.0
ENSMUSG00000102350,0.0,0.0,1.0,1.0
ENSMUSG00000102352,0.0,0.0,1.0,1.0
ENSMUSG00000102354,0.0,0.0,1.0,1.0
ENSMUSG00000102355,0.0,0.0,1.0,1.0
ENSMUSG00000102348,0.0,0.0,1.0,1.0
ENSMUSG00000041735,0.0,0.0,1.0,1.0
ENSMUSG00000041708,0.0,0.0,1.0,1.0
ENSMUSG00000041722,0.0,0.0,1.0,1.0
ENSMUSG00000021953,0.0,0.0,1.0,1.0
ENSMUSG00000041674,0.0,0.0,1.0,1.0
ENSMUSG00000102197,0.0,0.0,1.0,1.0
ENSMUSG00000021852,0.0,0.0,1.0,1.0
ENSMUSG00000102199,0.0,0.0,1.0,1.0
ENSMUSG00000114024,0.0,0.0,1.0,1.0
ENSMUSG00000114889,0.0,0.0,1.0,1.0
ENSMUSG00000102236,0.0,0.0,1.0,1.0
ENSMUSG00000102238,0.0,0.0,1.0,1.0
ENSMUSG00000102239,0.0,0.0,1.0,1.0
ENSMUSG00000114022,0.0,0.0,1.0,1.0
ENSMUSG00000005355,0.0,0.0,1.0,1.0
ENSMUSG00000102289,0.0,0.0,1.0,1.0
ENSMUSG00000114035,0.0,0.0,1.0,1.0
ENSMUSG00000102276,0.0,0.0,1.0,1.0
ENSMUSG00000114033,0.0,0.0,1.0,1.0
ENSMUSG00000102235,0.0,0.0,1.0,1.0
ENSMUSG00000102301,0.0,0.0,1.0,1.0
ENSMUSG00000102303,0.0,0.0,1.0,1.0
ENSMUSG00000102304,0.0,0.0,1.0,1.0
ENSMUSG00000021907,0.0,0.0,1.0,1.0
ENSMUSG00000102318,0.0,0.0,1.0,1.0
ENSMUSG00000021919,0.0,0.0,1.0,1.0
ENSMUSG00000102320,0.0,0.0,1.0,1.0
ENSMUSG00000102321,0.0,0.0,1.0,1.0
ENSMUSG00000021944,0.0,0.0,1.0,1.0
ENSMUSG00000102316,0.0,0.0,1.0,1.0
ENSMUSG00000102308,0.0,0.0,1.0,1.0
ENSMUSG00000102309,0.0,0.0,1.0,1.0
ENSMUSG00000102310,0.0,0.0,1.0,1.0
ENSMUSG00000102271,0.0,0.0,1.0,1.0
ENSMUSG00000021940,0.0,0.0,1.0,1.0
ENSMUSG00000102273,0.0,0.0,1.0,1.0
ENSMUSG00000088938,0.0,0.0,1.0,1.0
ENSMUSG00000102325,0.0,0.0,1.0,1.0
ENSMUSG00000102327,0.0,0.0,1.0,1.0
ENSMUSG00000102328,0.0,0.0,1.0,1.0
ENSMUSG00000102322,0.0,0.0,1.0,1.0
ENSMUSG00000113992,0.0,0.0,1.0,1.0
ENSMUSG00000102421,0.0,0.0,1.0,1.0
ENSMUSG00000102424,0.0,0.0,1.0,1.0
ENSMUSG00000113991,0.0,0.0,1.0,1.0
ENSMUSG00000102408,0.0,0.0,1.0,1.0
ENSMUSG00000102409,0.0,0.0,1.0,1.0
ENSMUSG00000102410,0.0,0.0,1.0,1.0
ENSMUSG00000102413,0.0,0.0,1.0,1.0
ENSMUSG00000102491,0.0,0.0,1.0,1.0
ENSMUSG00000102339,0.0,0.0,1.0,1.0
ENSMUSG00000041141,0.0,0.0,1.0,1.0
ENSMUSG00000102432,0.0,0.0,1.0,1.0
ENSMUSG00000113990,0.0,0.0,1.0,1.0
ENSMUSG00000102434,0.0,0.0,1.0,1.0
ENSMUSG00000113989,0.0,0.0,1.0,1.0
ENSMUSG00000102417,0.0,0.0,1.0,1.0
ENSMUSG00000114002,0.0,0.0,1.0,1.0
ENSMUSG00000114037,0.0,0.0,1.0,1.0
ENSMUSG00000102429,0.0,0.0,1.0,1.0
ENSMUSG00000041202,0.0,0.0,1.0,1.0
ENSMUSG00000102524,0.0,0.0,1.0,1.0
ENSMUSG00000102525,0.0,0.0,1.0,1.0
ENSMUSG00000102528,0.0,0.0,1.0,1.0
ENSMUSG00000041052,0.0,0.0,1.0,1.0
ENSMUSG00000041068,0.0,0.0,1.0,1.0
ENSMUSG00000102464,0.0,0.0,1.0,1.0
ENSMUSG00000102465,0.0,0.0,1.0,1.0
ENSMUSG00000102467,0.0,0.0,1.0,1.0
ENSMUSG00000102469,0.0,0.0,1.0,1.0
ENSMUSG00000102420,0.0,0.0,1.0,1.0
ENSMUSG00000041333,0.0,0.0,1.0,1.0
ENSMUSG00000041255,0.0,0.0,1.0,1.0
ENSMUSG00000102416,0.0,0.0,1.0,1.0
ENSMUSG00000102400,0.0,0.0,1.0,1.0
ENSMUSG00000102402,0.0,0.0,1.0,1.0
ENSMUSG00000102403,0.0,0.0,1.0,1.0
ENSMUSG00000102404,0.0,0.0,1.0,1.0
ENSMUSG00000102405,0.0,0.0,1.0,1.0
ENSMUSG00000102406,0.0,0.0,1.0,1.0
ENSMUSG00000102470,0.0,0.0,1.0,1.0
ENSMUSG00000102377,0.0,0.0,1.0,1.0
ENSMUSG00000102378,0.0,0.0,1.0,1.0
ENSMUSG00000102379,0.0,0.0,1.0,1.0
ENSMUSG00000021848,0.0,0.0,1.0,1.0
ENSMUSG00000114887,0.0,0.0,1.0,1.0
ENSMUSG00000114093,0.0,0.0,1.0,1.0
ENSMUSG00000041468,0.0,0.0,1.0,1.0
ENSMUSG00000114092,0.0,0.0,1.0,1.0
ENSMUSG00000102393,0.0,0.0,1.0,1.0
ENSMUSG00000041380,0.0,0.0,1.0,1.0
ENSMUSG00000102397,0.0,0.0,1.0,1.0
ENSMUSG00000102399,0.0,0.0,1.0,1.0
ENSMUSG00000102384,0.0,0.0,1.0,1.0
ENSMUSG00000102386,0.0,0.0,1.0,1.0
ENSMUSG00000102332,0.0,0.0,1.0,1.0
ENSMUSG00000102334,0.0,0.0,1.0,1.0
ENSMUSG00000102335,0.0,0.0,1.0,1.0
ENSMUSG00000102338,0.0,0.0,1.0,1.0
ENSMUSG00000114107,0.0,0.0,1.0,1.0
ENSMUSG00000102396,0.0,0.0,1.0,1.0
ENSMUSG00000041399,0.0,0.0,1.0,1.0
ENSMUSG00000041358,0.0,0.0,1.0,1.0
ENSMUSG00000041359,0.0,0.0,1.0,1.0
ENSMUSG00000041377,0.0,0.0,1.0,1.0
ENSMUSG00000114036,0.0,0.0,1.0,1.0
ENSMUSG00000102381,0.0,0.0,1.0,1.0
ENSMUSG00000102382,0.0,0.0,1.0,1.0
ENSMUSG00000102368,0.0,0.0,1.0,1.0
ENSMUSG00000113986,0.0,0.0,1.0,1.0
ENSMUSG00000113979,0.0,0.0,1.0,1.0
